5.82,14274.0
5.82,14274.0
5.82,14274.0
5.82,14274.0
6.635,4881.708
6.764,3911.0759999999996
6.764,3911.0759999999996
7.535,0.0
7.535,0.0
8.181,199.83599999999998
8.181,199.83599999999998
8.181,199.83599999999998
8.181,199.83599999999998
9.48,6052.1759999999995
9.48,6052.1759999999995
9.48,6052.1759999999995
9.48,6052.1759999999995
9.571,6351.929999999999
9.571,6351.929999999999
10.132,0.0
10.132,0.0
10.132,0.0
10.132,0.0
11.053,2355.21
11.053,2355.21
11.053,2355.21
11.053,2355.21
11.209,2255.292
11.209,2255.292
11.209,2255.292
11.209,2255.292
11.209,2255.292
11.209,2255.292
11.209,2255.292
11.209,2255.292
11.655,1141.9199999999998
11.655,1141.9199999999998
11.655,1141.9199999999998
11.655,1141.9199999999998
12.049,0.0
12.049,0.0
12.604,28.548
12.604,28.548
12.604,28.548
12.604,28.548
12.604,28.548
12.604,28.548
12.604,28.548
12.604,28.548
13.292,1598.6879999999999
13.551,1941.264
13.551,1941.264
13.83,0.0
13.83,0.0
13.83,0.0
13.83,0.0
13.955,0.0
13.955,0.0
14.134,57.096
14.134,57.096
14.134,57.096
14.134,57.096
14.641,927.81
14.641,927.81
14.641,927.81
14.641,927.81
14.641,927.81
14.641,927.81
14.641,927.81
14.641,927.81
14.759,913.536
14.759,913.536
14.759,913.536
14.759,913.536
14.928,699.4259999999999
14.928,699.4259999999999
14.928,699.4259999999999
14.928,699.4259999999999
