0.797478914	0
0.798024379	0
0.798570604	0
0.799117591	0
0.799665341	0
0.800213857	0
0.800763139	0
0.80131319	0
0.80186401	0
0.802415603	0
0.802967968	0
0.803521108	0
0.804075025	0
0.804629719	0
0.805185193	0
0.805741449	0
0.806298487	0
0.80685631	0
0.807414919	0
0.807974316	0
0.808534503	0
0.809095481	0
0.809657251	0
0.810219817	0
0.810783178	0
0.811347337	3
0.811912296	9
0.812478056	24
0.813044619	56
0.813611987	115
0.814180161	209
0.814749143	333
0.815318935	467
0.815889539	578
0.816460955	630
0.817033187	606
0.817606235	513
0.818180102	383
0.818754789	252
0.819330298	146
0.819906631	75
0.820483789	34
0.821061774	13
0.821640588	5
0.822220233	1
0.822800711	0
0.823382023	0
0.823964171	0
0.824547157	0
0.825130982	0
0.825715649	0
0.82630116	0
0.826887515	0
0.827474718	0
0.828062769	0
0.828651671	0
0.829241425	0
0.829832034	0
0.830423498	0
0.831015821	0
0.831609004	0
0.832203048	0
0.832797956	0
0.833393729	0
0.83399037	0
0.834587879	0
0.83518626	0
0.835785514	0
0.836385643	0
0.836986649	0
0.837588533	0
0.838191298	0
0.838794946	0
0.839399478	0
0.840004896	0
0.840611203	0
0.8412184	0
0.84182649	0
0.842435473	0
0.843045353	0
0.843656131	0
0.844267809	0
0.844880389	0
0.845493873	0
0.846108264	0
0.846723562	0
0.847339771	14
0.847956891	42
0.848574926	107
0.849193877	242
0.849813746	482
0.850434535	845
0.851056247	1307
0.851678882	1778
0.852302444	2130
0.852926935	2247
0.853552355	2088
0.854178709	1708
0.854805997	1231
0.855434221	781
0.856063385	436
0.856693489	215
0.857324536	95
0.857956529	42
0.858589468	27
0.859223357	32
0.859858197	61
0.860493991	102
0.86113074	149
0.861768447	193
0.862407115	220
0.863046744	221
0.863687338	195
0.864328898	151
0.864971427	103
0.865614927	62
0.866259399	33
0.866904847	15
0.867551273	6
0.868198678	2
0.868847065	1
0.869496436	0
0.870146793	0
0.870798139	0
0.871450476	0
0.872103806	0
0.872758131	0
0.873413453	0
0.874069776	0
0.8747271	0
0.875385429	0
0.876044765	0
0.87670511	0
0.877366466	0
0.878028835	0
0.878692221	0
0.879356625	0
0.880022049	0
0.880688497	0
0.881355969	0
0.88202447	0
0.882694	0
0.883364563	0
0.88403616	0
0.884708795	0
0.885382469	0
0.886057185	0
0.886732945	0
0.887409752	0
0.888087609	10
0.888766517	30
0.889446479	82
0.890127497	197
0.890809575	420
0.891492713	785
0.892176916	1293
0.892862185	1872
0.893548523	2385
0.894235932	2674
0.894924415	2638
0.895613974	2289
0.896304612	1748
0.896996332	1174
0.897689135	694
0.898383025	361
0.899078004	165
0.899774074	67
0.900471238	24
0.901169499	7
0.901868859	0
0.902569321	0
0.903270888	0
0.903973561	0
0.904677344	0
0.905382239	0
0.90608825	0
0.906795377	0
0.907503625	0
0.908212995	0
0.908923491	0
0.909635115	0
0.91034787	0
0.911061759	0
0.911776783	0
0.912492947	0
0.913210252	0
0.913928701	0
0.914648297	0
0.915369043	0
0.916090942	0
0.916813995	0
0.917538207	0
0.91826358	0
0.918990116	0
0.919717819	0
0.92044669	0
0.921176734	0
0.921907952	0
0.922640349	0
0.923373925	0
0.924108685	0
0.924844631	0
0.925581766	0
0.926320093	0
0.927059614	0
0.927800333	0
0.928542253	0
0.929285376	0
0.930029706	0
0.930775244	0
0.931521996	0
0.932269962	0
0.933019146	0
0.933769552	0
0.934521181	0
0.935274038	0
0.936028124	22
0.936783444	65
0.937539999	171
0.938297794	396
0.939056831	808
0.939817113	1448
0.940578643	2281
0.941341425	3159
0.942105461	3846
0.942870754	4118
0.943637308	3875
0.944405125	3206
0.94517421	2332
0.945944564	1492
0.946716191	839
0.947489094	414
0.948263276	180
0.949038741	71
0.949815492	30
0.950593531	18
0.951372863	42
0.952153489	89
0.952935414	164
0.953718641	266
0.954503173	379
0.955289013	474
0.956076164	522
0.95686463	505
0.957654414	429
0.958445519	321
0.959237949	211
0.960031706	122
0.960826795	62
0.961623219	28
0.96242098	11
0.963220083	4
0.96402053	1
0.964822325	0
0.965625472	0
0.966429973	0
0.967235833	0
0.968043054	0
0.968851641	0
0.969661596	0
0.970472923	0
0.971285625	0
0.972099707	0
0.972915171	0
0.97373202	0
0.97455026	0
0.975369892	0
0.976190921	0
0.977013351	0
0.977837183	0
0.978662424	0
0.979489075	0
0.98031714	0
0.981146624	0
0.981977529	0
0.98280986	0
0.98364362	0
0.984478813	0
0.985315442	0
0.986153511	0
0.986993023	0
0.987833984	0
0.988676395	0
0.989520262	0
0.990365587	0
0.991212375	0
0.992060629	7
0.992910354	22
0.993761552	60
0.994614228	147
0.995468385	314
0.996324028	591
0.99718116	977
0.998039786	1418
0.998899908	1810
0.999761531	2028
1.000624659	1997
1.001489296	1727
1.002355446	1313
1.003223113	876
1.0040923	514
1.004963012	265
1.005835252	120
1.006709025	48
1.007584335	17
1.008461185	5
1.009339581	0
1.010219525	0
1.011101022	0
1.011984076	0
1.012868692	0
1.013754872	0
1.014642623	0
1.015531946	0
1.016422848	0
1.017315331	0
1.018209401	0
1.019105061	0
1.020002315	0
1.020901169	0
1.021801625	0
1.022703689	0
1.023607365	0
1.024512656	0
1.025419568	0
1.026328104	0
1.02723827	0
1.028150069	0
1.029063505	0
1.029978584	0
1.03089531	0
1.031813686	0
1.032733718	0
1.033655409	0
1.034578765	0
1.03550379	0
1.036430489	0
1.037358865	0
1.038288924	0
1.03922067	0
1.040154107	0
1.041089241	0
1.042026075	0
1.042964615	0
1.043904865	0
1.04484683	0
1.045790514	0
1.046735922	0
1.047683059	0
1.04863193	0
1.049582539	0
1.050534891	0
1.051488991	0
1.052444843	0
1.053402454	0
1.054361826	0
1.055322965	0
1.056285877	0
1.057250566	0
1.058217036	0
1.059185293	0
1.060155342	0
1.061127187	0
1.062100834	0
1.063076288	0
1.064053553	0
1.065032635	0
1.066013539	0
1.06699627	0
1.067980832	0
1.068967232	0
1.069955473	0
1.070945562	0
1.071937503	0
1.072931302	0
1.073926964	0
1.074924494	0
1.075923897	0
1.076925179	0
1.077928345	0
1.078933399	1
1.079940349	3
1.080949198	9
1.081959952	22
1.082972617	50
1.083987198	97
1.0850037	168
1.086022129	254
1.087042491	338
1.08806479	394
1.089089032	403
1.090115224	362
1.09114337	286
1.092173475	198
1.093205547	120
1.094239589	64
1.095275608	30
1.09631361	12
1.0973536	4
1.098395584	1
1.099439567	0
1.100485555	0
1.101533555	0
1.102583571	0
1.10363561	0
1.104689678	0
1.10574578	0
1.106803922	0
1.10786411	0
1.108926351	0
1.109990649	0
1.111057011	0
1.112125443	0
1.113195951	0
1.114268542	0
1.11534322	0
1.116419992	0
1.117498865	0
1.118579844	0
1.119662935	0
1.120748145	0
1.12183548	0
1.122924947	0
1.12401655	0
1.125110298	0
1.126206195	0
1.127304248	0
1.128404465	0
1.12950685	0
1.130611411	0
1.131718153	0
1.132827084	0
1.13393821	0
1.135051537	0
1.136167071	0
1.137284821	0
1.138404791	0
1.139526988	0
1.14065142	0
1.141778093	0
1.142907013	0
1.144038187	21
1.145171623	67
1.146307326	188
1.147445304	464
1.148585563	1005
1.14972811	1911
1.150872953	3190
1.152020097	4672
1.15316955	6004
1.15432132	6772
1.155475412	6701
1.156631833	5820
1.157790592	4435
1.158951695	2965
1.160115149	1740
1.161280961	896
1.162449139	405
1.163619689	161
1.164792618	56
1.165967935	17
1.167145646	0
1.168325759	0
1.169508281	0
1.170693218	0
1.17188058	0
1.173070373	0
1.174262604	0
1.175457281	0
1.176654412	0
1.177854004	0
1.179056064	0
1.180260601	0
1.181467622	0
1.182677134	0
1.183889146	0
1.185103665	0
